wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,Type
0.215434,0.222857,0.0428927,0.664596,0
0.241158,0.605714,0.0356922,0.614907,0
0.21865,0.2,0.0252408,0.428571,0
0.234727,0.302857,0.00841439,0.503106,0
0.22508,0.365714,0.0168282,0.503105,0
0.202572,0.222857,0.0761242,0.664596,0
0.202572,0.222857,0.0452982,0.664596,0
0.289389,0.64,0.120192,0.540372,0
0.21865,0.537143,0.0564167,0.614907,0
0.231511,0.365714,0.0188143,0.503105,0
0.228296,0.16,0.0237975,0.559006,0
0.212219,0.594286,0.0827802,0.639751,0
0.22508,0.205714,0.0118996,0.428571,0
0.228296,0.365714,0.0188143,0.503105,0
0.21865,0.388571,0.0428927,0.490683,0
0.221865,0.222857,0.0840476,0.664596,0
0.21865,0.194286,0.0420602,0.403726,0
0.22508,0.365714,0.0118996,0.503105,0
0.234727,0.182857,0.0475819,0.521739,0
0.273312,0.205714,0.305669,0.428571,0
0.22508,0.462857,0.0336517,0.540372,0
0.237942,0.24,0.102535,0.559006,0
0.212219,0.302857,0.0188143,0.652174,0
0.299035,0.64,0.0504659,0.540372,0
0.270096,0.622857,0.0957959,0.565217,0
0.231511,0.474286,0.0452982,0.590062,0
0.231511,0.474286,0.0428927,0.590062,0
0.234727,0.4,0.0775015,0.583851,0
0.231511,0.4,0.0713398,0.583851,0
0.189711,0.142857,0.117835,0.559006,0
0.228296,0.171429,0.0677888,0.52795,0
0.21865,0.234286,0.0188143,0.658385,0
0.279743,0.605714,0.0640398,0.577639,0
0.22508,0.2,0.0188143,0.428571,0
0.21865,0.245714,0.0303343,0.552795,0
0.234727,0.24,0.0693331,0.559006,0
0.205788,0.594286,0.0677888,0.639751,0
0.212219,0.6,0.126998,0.639751,0
0.244373,0.217143,0.0928101,0.459627,0
0.231511,0.314286,0.00841439,0.565217,0
0.231511,0.177143,0.0420602,0.52795,0
0.215434,0.234286,0.118724,0.658385,0
0.209003,0.302857,0.0531932,0.652174,0
0.254019,0.605714,0.0677888,0.614907,0
0.21865,0.548571,0.0761242,0.664596,0
0.241158,0.205714,0.0865264,0.428571,0
0.22508,0.474286,0.0266059,0.590062,0
0.221865,0.211429,0.190918,0.515528,0
0.18328,0.211429,0.12837,0.515528,0
0.202572,0.594286,0.0168282,0.639751,0
0.212219,0.6,0.0797438,0.639751,0
0.237942,0.194286,0.0827802,0.409937,0
0.231511,0.205714,0.0751919,0.428571,0
0.234727,0.16,0.0237975,0.559006,0
0.22508,0.171429,0.0606412,0.52795,0
0.244373,0.182857,0.0564167,0.521739,0
0.247588,0.182857,0.0718327,0.52795,0
0.228296,0.337143,0.00841439,0.496894,0
0.228296,0.217143,0.0266059,0.596273,0
0.231511,0.142857,0.102192,0.559006,0
0.212219,0.251429,0.109496,0.63354,0
0.22508,0.485714,0.0452982,0.63354,0
0.205788,0.6,0.119314,0.639751,0
0.237942,0.262857,0.0118996,0.503105,0
0.228296,0.337143,0.00841439,0.496894,0
0.231511,0.182857,0.0677888,0.565217,0
0.22508,0.468571,0.0266059,0.627329,0
0.273312,0.622857,0.00841439,0.565217,0
0.250804,0.2,0.142571,0.428571,0
0.22508,0.205714,0.0188143,0.428571,0
0.21865,0.142857,0.120192,0.559006,0
0.241158,0.234286,0.059465,0.521739,0
0.21865,0.194286,0.034687,0.534161,0
0.231511,0.251429,0.0188143,0.58385,0
0.279743,0.64,0.0237975,0.540372,0
0.282958,0.622857,0.0877392,0.565217,0
0.270096,0.605714,0.0564167,0.577639,0
0.196141,0.605714,0.034687,0.614907,0
0.209003,0.611429,0.0751919,0.614906,0
0.221865,0.205714,0.0420602,0.428571,0
0.228296,0.462857,0.0188143,0.540372,0
0.241158,0.257143,0.0511614,0.52795,0
0.228296,0.394286,0.0252408,0.496894,0
0.228296,0.4,0.0420602,0.583851,0
0.231511,0.16,0.0266059,0.559006,0
0.231511,0.348571,0.0775015,0.521739,0
0.234727,0.234286,0.0452982,0.521739,0
0.21865,0.611429,0.0303343,0.614906,0
0.228296,0.222857,0.0490452,0.47826,0
0.22508,0.428571,0.0420602,0.521739,0
0.234727,0.245714,0.164586,0.552795,0
0.244373,0.251429,0.0452982,0.58385,0
0.270096,0.588571,0.00841439,0.571428,0
0.228296,0.594286,0.0612208,0.639751,0
0.231511,0.537143,0.0420602,0.627329,0
0.241158,0.457143,0.0420602,0.515528,0
0.22508,0.468571,0.0756595,0.627329,0
0.26045,0.605714,0.059465,0.577639,0
0.231511,0.611429,0.112969,0.614906,0
0.215434,0.502857,0.037622,0.621118,0
0.228296,0.222857,0.0756595,0.496894,0
0.231511,0.457143,0.0656729,0.521739,0
0.228296,0.457143,0.0118996,0.521739,0
0.231511,0.457143,0.0188143,0.521739,0
0.22508,0.217143,0.0531932,0.596273,0
0.228296,0.457143,0.0656729,0.515528,0
0.228296,0.405714,0.0640398,0.645962,0
0.22508,0.468571,0.0538534,0.627329,0
0.286174,0.64,0.112658,0.540372,0
0.228296,0.64,0.0538534,0.608695,0
0.244373,0.4,0.0303343,0.583851,0
0.231511,0.462857,0.152962,0.521739,0
0.241158,0.251429,0.0761242,0.63354,0
0.266881,0.588571,0.037622,0.571428,0
0.212219,0.64,0.0612208,0.608695,0
0.221865,0.508571,0.0531932,0.602484,0
0.215434,0.508571,0.0677888,0.602484,0
0.199357,0.514286,0.114205,0.614907,0
0.22508,0.205714,0.00841439,0.428571,0
0.215434,0.24,0.0827802,0.515528,0
0.228296,0.24,0.0303343,0.515528,0
0.22508,0.337143,0.0640398,0.496894,0
0.244373,0.457143,0.037622,0.515528,0
0.21865,0.571429,0.0564167,0.621118,0
0.21865,0.205714,0.0252408,0.428571,0
0.22508,0.314286,0.0490452,0.503105,0
0.22508,0.428571,0.0490452,0.521739,0
0.231511,0.314286,0.0303343,0.583851,0
0.241158,0.188571,0.0564167,0.521739,0
0.276527,0.64,0.0979749,0.540372,0
0.231511,0.571429,0.0908936,0.621118,0
0.221865,0.205714,0.0693331,0.428571,0
0.21865,0.314286,0.037622,0.503105,0
0.228296,0.28,0.0266059,0.559006,0
0.228296,0.251429,0.0252408,0.608695,0
0.228296,0.502857,0.109496,0.621118,0
0.21865,0.314286,0.0118996,0.503105,0
0.231511,0.222857,0.0693331,0.534161,0
0.237942,0.428571,0.101154,0.577639,0
0.273312,0.508571,0.0718327,0.602484,0
0.196141,0.56,0.207538,0.670807,0
0.231511,0.251429,0.0237975,0.496894,0
0.234727,0.217143,0.0168282,0.503105,0
0.241158,0.222857,0.0188143,0.534161,0
0.234727,0.234286,0.0877392,0.521739,0
0.21865,0.188571,0.059465,0.521739,0
0.231511,0.24,0.0718327,0.559006,0
0.250804,0.251429,0.0564167,0.63354,0
0.205788,0.302857,0.0531932,0.652174,0
0.22508,0.537143,0.0188143,0.627329,0
0.22508,0.194286,0.0452982,0.409937,0
0.234727,0.325714,0.0168282,0.509317,0
0.241158,0.28,0.0303343,0.559006,0
0.228296,0.251429,0.0336517,0.58385,0
0.228296,0.457143,0.0538534,0.515528,0
0.212219,0.188571,0.0266059,0.521739,0
0.209003,0.302857,0.0672661,0.652174,0
0.273312,0.468571,0.0428927,0.602484,0
0.26045,0.468571,0.0303343,0.602484,0
0.215434,0.417143,0.0252408,0.63354,0
0.221865,0.56,0.149969,0.670807,0
0.221865,0.611429,0.0475819,0.614906,0
0.234727,0.354286,0.0718327,0.596273,0
0.254019,0.251429,0.131336,0.63354,0
0.215434,0.394286,0.107554,0.645962,0
0.212219,0.611429,0.0118996,0.614906,0
0.228296,0.262857,0.0252408,0.503105,0
0.231511,0.325714,0.0188143,0.509317,0
0.221865,0.4,0.0640398,0.583851,0
0.21865,0.354286,0.0452982,0.652174,0
0.266881,0.508571,0.0303343,0.602484,0
0.263666,0.508571,0.059465,0.602484,0
0.215434,0.537143,0.0252408,0.627329,0
0.221865,0.508571,0.00841439,0.602484,0
0.237942,0.222857,0.0775015,0.496894,0
0.237942,0.314286,0.0356922,0.583851,0
0.21865,0.234286,0.0420602,0.627329,0
0.26045,0.508571,0.0303343,0.602484,0
0.21865,0.502857,0.0504659,0.621118,0
0.234727,0.24,0.0761242,0.540372,0
0.234727,0.234286,0.0877392,0.627329,0
0.276527,0.508571,0.164586,0.602484,0
0.21865,0.611429,0.037622,0.614906,0
0.237942,0.314286,0.0640398,0.583851,0
0.215434,0.234286,0.0761242,0.627329,0
0.228296,0.274286,0.093941,0.614907,0
0.215434,0.571429,0.00841439,0.621118,0
0.221865,0.508571,0.0452982,0.602484,0
0.21865,0.222857,0.0606412,0.515528,0
0.241158,0.24,0.109175,0.540372,0
0.215434,0.4,0.0303343,0.583851,0
0.209003,0.234286,0.0606412,0.627329,0
0.22508,0.514286,0.0252408,0.614907,0
0.231511,0.325714,0.169579,0.509317,0
0.21865,0.4,0.0672661,0.583851,0
0.241158,0.462857,0.172623,0.521739,0
0.215434,0.234286,0.209518,0.627329,0
0.228296,0.56,0.0656729,0.670807,0
0.244373,0.497143,0.0827802,0.521739,0
0.221865,0.377143,0.101154,0.596273,0
0.247588,0.405714,0.102192,0.608695,0
0.244373,0.405714,0.0511614,0.608695,0
0.241158,0.502857,0.0452982,0.639751,0
0.209003,0.554286,0.0511614,0.645962,0
0.228296,0.194286,0.0188143,0.409937,0
0.22508,0.2,0.0237975,0.440994,0
0.22508,0.32,0.0237975,0.503105,0
0.215434,0.28,0.0168282,0.639751,0
0.247588,0.502857,0.0606412,0.639751,0
0.212219,0.571429,0.059465,0.621118,0
0.21865,0.537143,0.0723222,0.627329,0
0.212219,0.222857,0.124772,0.515528,0
0.221865,0.24,0.152962,0.540372,0
0.250804,0.348571,0.0840476,0.521739,0
0.212219,0.28,0.0957959,0.639751,0
0.247588,0.24,0.0531932,0.478261,0
0.215434,0.354286,0.0303343,0.652174,0
0.263666,0.48,0.0677888,0.627329,0
0.237942,0.502857,0.0538534,0.639751,0
0.221865,0.194286,0.0420602,0.447205,0
0.215434,0.4,0.037622,0.583851,0
0.234727,0.502857,0.0237975,0.639751,0
0.212219,0.571429,0.0420602,0.621118,0
0.22508,0.251429,0.0761242,0.58385,0
0.209003,0.611429,0.105242,0.614906,0
0.215434,0.354286,0.0511614,0.596273,0
0.209003,0.4,0.0266059,0.583851,0
0.21865,0.48,0.0511614,0.571428,0
0.234727,0.234286,0.0983333,0.627329,0
0.209003,0.394286,0.150897,0.645962,0
0.202572,0.605714,0,0.63354,0
0.21865,0.502857,0.034687,0.621118,0
0.212219,0.28,0.118724,0.639751,0
0.212219,0.234286,0.0266059,0.645962,0
0.228296,0.234286,0.0188143,0.627329,0
0.247588,0.508571,0.116638,0.602484,0
0.221865,0.188571,0.0336517,0.409938,0
0.221865,0.194286,0.00841439,0.447205,0
0.231511,0.497143,0.0718327,0.521739,0
0.234727,0.348571,0.0490452,0.521739,0
0.221865,0.554286,0.0751919,0.645962,0
0.221865,0.514286,0.0188143,0.602484,0
0.237942,0.451429,0.0531932,0.52795,0
0.228296,0.222857,0.101154,0.515528,0
0.221865,0.262857,0.0168282,0.496894,0
0.22508,0.4,0.0612208,0.583851,0
0.254019,0.394286,0.0677888,0.645962,0
0.21865,0.48,0.0118996,0.627329,0
0.254019,0.468571,0.037622,0.602484,0
0.202572,0.274286,0.0188143,0.608695,0
0.205788,0.354286,0.037622,0.652174,0
0.266881,0.411429,0.034687,0.621118,0
0.231511,0.417143,0.102192,0.63354,0
0.22508,0.56,0.102535,0.583851,0
0.228296,0.491429,0.0452982,0.583851,0
0.257235,0.2,0.0531932,0.447205,0
0.228296,0.262857,0.034687,0.496894,0
0.202572,0.274286,0.0672661,0.608695,0
0.202572,0.428571,0.135273,0.577639,0
0.237942,0.64,0.0538534,0.546584,0
0.205788,0.702857,0.160952,0.52795,0
0.205788,0.48,0.034687,0.571428,0
0.205788,0.56,0.037622,0.583851,0
0.21865,0.56,0.0356922,0.583851,0
0.221865,0.491429,0.0336517,0.583851,0
0.228296,0.411429,0.0168282,0.621118,0
0.234727,0.24,0.0531932,0.503105,0
0.241158,0.348571,0.0188143,0.503106,0
0.221865,0.28,0.0511614,0.639751,0
0.250804,0.234286,0.0511614,0.627329,0
0.237942,0.411429,0.0420602,0.621118,0
0.21865,0.222857,0.034687,0.515528,0
0.231511,0.314286,0.0612208,0.583851,0
0.254019,0.674286,0.112969,0.509316,0
0.266881,0.508571,0.0979749,0.602484,0
0.241158,0.502857,0.0893305,0.639751,0
0.21865,0.274286,0.0893305,0.608695,0
0.22508,0.462857,0.0420602,0.614907,0
0.244373,0.32,0.0677888,0.52795,0
0.234727,0.325714,0.101154,0.509317,0
0.237942,0.251429,0.0606412,0.496894,0
0.237942,0.28,0.0797438,0.559006,0
0.209003,0.491429,0.0844659,0.608696,0
0.22508,0.217143,0.0612208,0.503105,0
0.231511,0.32,0.059465,0.621118,0
0.22508,0.491429,0.0452982,0.608696,0
0.241158,0.525714,0.0266059,0.608695,0
0.263666,0.234286,0.0713398,0.645962,0
0.26045,0.234286,0.167517,0.627329,0
0.244373,0.24,0.0237975,0.503105,0
0.228296,0.217143,0.0118996,0.503105,0
0.234727,0.24,0.09243,0.540372,0
0.237942,0.274286,0.0983333,0.552795,0
0.209003,0.234286,0.0656729,0.645962,0
0.228296,0.588571,0.106239,0.565217,0
0.228296,0.2,0,0.440994,0
0.234727,0.262857,0.0266059,0.496894,0
0.221865,0.314286,0.0677888,0.503105,0
0.21865,0.462857,0.0490452,0.614907,0
0.215434,0.491429,0.107554,0.608696,0
0.234727,0.628571,0.0908936,0.521739,0
0.209003,0.28,0.172422,0.639751,0
0.247588,0.234286,0.0983333,0.645962,0
0.247588,0.234286,0.0857082,0.627329,0
0.234727,0.24,0.118724,0.503105,0
0.22508,0.24,0.0761242,0.546584,0
0.244373,0.217143,0.0656729,0.47205,0
0.221865,0.24,0.0356922,0.546584,0
0.215434,0.462857,0.0420602,0.614907,0
0.241158,0.674286,0.109496,0.546584,0
0.234727,0.451429,0.0751919,0.52795,0
0.231511,0.234286,0.0775015,0.627329,0
0.221865,0.234286,0.0606412,0.627329,0
0.241158,0.32,0.0504659,0.621118,0
0.21865,0.4,0.0672661,0.639751,0
0.250804,0.588571,0.167517,0.577639,0
0.234727,0.234286,0.190918,0.645962,0
0.22508,0.605714,0.0718327,0.552795,0
0.231511,0.245714,0.0336517,0.515528,0
0.234727,0.28,0.034687,0.509317,0
0.250804,0.537143,0.142571,0.63354,0
0.231511,0.565714,0.0612208,0.658385,0
0.228296,0.514286,0.0168282,0.602484,0
0.250804,0.205714,0.0266059,0.472049,0
0.234727,0.24,0.0840476,0.478261,0
0.231511,0.222857,0.059465,0.515528,0
0.212219,0.4,0.0775015,0.639751,0
0.237942,0.651429,0.0793005,0.546584,0
0.215434,0.605714,0.0983333,0.552795,0
0.234727,0.154286,0.0356922,0.503105,0
0.228296,0.28,0.0452982,0.509317,0
0.21865,0.417143,0.0564167,0.559006,0
0.205788,0.28,0.0266059,0.639751,0
0.22508,0.474286,0.13656,0.614907,0
0.231511,0.28,0.0511614,0.509317,0
0.221865,0.365714,0.0677888,0.546583,0
0.205788,0.291429,0.0677888,0.621118,0
0.22508,0.497143,0.0303343,0.596273,0
0.237942,0.222857,0.0504659,0.490683,0
0.221865,0.274286,0.0252408,0.571428,0
0.199357,0.337143,0.00841439,0.571428,0
0.247588,0.337143,0.0793005,0.571428,0
0.231511,0.188571,0.059465,0.409938,0
0.270096,0.2,0.0188143,0.447205,0
0.250804,0.257143,0.213419,0.478261,0
0.237942,0.274286,0.0905054,0.621118,0
0.212219,0.4,0.0723222,0.639751,0
0.257235,0.502857,0.128097,0.503105,0
0.22508,0.325714,0.0723222,0.552795,0
0.212219,0.331429,0.037622,0.590062,0
0.250804,0.537143,0.0511614,0.63354,0
0.241158,0.285714,0.0531932,0.447205,0
0.221865,0.462857,0.0538534,0.614907,0
0.228296,0.491429,0.0797438,0.608696,0
0.237942,0.525714,0.0475819,0.608695,0
0.221865,0.331429,0.0672661,0.590062,0
0.257235,0.588571,0.037622,0.621118,0
0.215434,0.4,0.0797438,0.639751,0
0.209003,0.56,0.0188143,0.583851,0
0.250804,0.205714,0.106239,0.409938,0
0.22508,0.274286,0.0188143,0.552795,0
0.237942,0.525714,0.112658,0.608695,0
0.22508,0.525714,0.0893305,0.608695,0
0.215434,0.474286,0.168345,0.614907,0
0.244373,0.285714,0.0188143,0.447205,0
0.221865,0.491429,0.0420602,0.608696,0
0.234727,0.32,0.0531932,0.52795,0
0.254019,0.377143,0.0504659,0.596273,0
0.244373,0.285714,0.0266059,0.453416,0
0.215434,0.302857,0.0266059,0.583851,0
0.237942,0.651429,0.0612208,0.546584,0
0.231511,0.245714,0.0188143,0.515528,0
0.231511,0.32,0.0979749,0.621118,0
0.221865,0.491429,0.0490452,0.608696,0
0.250804,0.628571,0.0797438,0.521739,0
0.205788,0.588571,0,0.565217,0
0.215434,0.462857,0.0723222,0.614907,0
0.228296,0.388571,0.0612208,0.670807,0
0.26045,0.537143,0.0168282,0.63354,0
0.228296,0.16,0.0420602,0.409937,0
0.257235,0.257143,0.0252408,0.459627,0
0.205788,0.4,0.034687,0.639751,0
0.231511,0.331429,0.146675,0.590062,0
0.212219,0.451429,0.0490452,0.645962,0
0.250804,0.222857,0.140596,0.403727,0
0.228296,0.525714,0.0188143,0.608695,0
0.228296,0.64,0.0713398,0.546584,0
0.22508,0.56,0.142325,0.583851,0
0.244373,0.257143,0.112658,0.465838,0
0.231511,0.651429,0.298943,0.546584,0
0.234727,0.64,0.0677888,0.546584,0
0.202572,0.565714,0.0656729,0.658385,0
0.257235,0.285714,0.105242,0.453416,0
0.209003,0.651429,0.255363,0.546584,0
0.228296,0.451429,0.0723222,0.645962,0
0.250804,0.205714,0.0656729,0.409938,0
0.234727,0.377143,0.124772,0.596273,0
0.21865,0.388571,0.0428927,0.670807,0
0.231511,0.451429,0.0832048,0.645962,0
0.234727,0.451429,0.102192,0.645962,0
0.234727,0.537143,0.0723222,0.63354,0
0.231511,0.508571,0.0336517,0.577639,0
0.250804,0.285714,0.0893305,0.453416,0
0.212219,0.24,0.0452982,0.515528,0
0.215434,0.462857,0.0672661,0.614907,0
0.209003,0.491429,0.0168282,0.608696,0
0.221865,0.588571,0.134235,0.577639,0
0.221865,0.308571,0.0564167,0.627329,0
0.205788,0.537143,0.00841439,0.57764,0
0.254019,0.24,0.118724,0.428571,0
0.247588,0.257143,0.0490452,0.459627,0
0.221865,0.577143,0.0511614,0.621118,0
0.22508,0.508571,0.0693331,0.571428,0
0.247588,0.28,0.0840476,0.509317,0
0.212219,0.4,0.0118996,0.639751,0
0.21865,0.4,0.0356922,0.639751,0
0.215434,0.331429,0.0713398,0.590062,0
0.209003,0.274286,0.0237975,0.571428,0
0.212219,0.4,0.059465,0.639751,0
0.231511,0.422857,0.154097,0.577639,0
0.244373,0.257143,0.0538534,0.465838,0
0.228296,0.32,0.0237975,0.621118,0
0.231511,0.371429,0,0.571428,0
0.209003,0.4,0,0.652173,0
0.241158,0.285714,0.0252408,0.447205,0
0.215434,0.337143,0.0844659,0.621118,0
0.22508,0.388571,0.107554,0.670807,0
0.221865,0.548571,0.0751919,0.559006,0
0.237942,0.548571,0.0797438,0.559006,0
0.228296,0.16,0.0237975,0.416149,0
0.273312,0.285714,0.0761242,0.453416,0
0.22508,0.245714,0.0188143,0.515528,0
0.234727,0.28,0.034687,0.608695,0
0.234727,0.422857,0.0677888,0.577639,0
0.237942,0.502857,0.0775015,0.57764,0
0.21865,0.508571,0.0452982,0.577639,0
0.231511,0.257143,0.0188143,0.465838,0
0.270096,0.285714,0.058868,0.453416,0
0.231511,0.222857,0.0504659,0.490683,0
0.22508,0.257143,0.0511614,0.608696,0
0.205788,0.331429,0.0713398,0.590062,0
0.263666,0.285714,0.058868,0.453416,0
0.250804,0.617143,0.116638,0.515528,0
0.202572,0.331429,0.152962,0.590062,0
0.215434,0.257143,0.037622,0.608696,0
0.231511,0.28,0.0420602,0.608695,0
0.234727,0.28,0.0303343,0.608695,0
0.221865,0.291429,0.0168282,0.627329,0
0.21865,0.337143,0.0266059,0.621118,0
0.21865,0.422857,0.210337,0.565217,0
0.244373,0.92,0.120192,0.496894,0
0.231511,0.565714,0.201303,0.540372,0
0.221865,0.32,0.09243,0.571428,0
0.254019,0.371429,0.0656729,0.571428,0
0.237942,0.377143,0.0564167,0.596273,0
0.212219,0.388571,0.0336517,0.670807,0
0.22508,0.548571,0.0452982,0.559006,0
0.221865,0.32,0.0420602,0.571428,0
0.22508,0.32,0.0266059,0.571428,0
0.215434,0.28,0.0756595,0.608695,0
0.231511,0.422857,0.0827802,0.565217,0
0.237942,0.617143,0.059465,0.515528,0
0.286174,0.337143,0.179132,0.608695,0
0.250804,0.537143,0.0303343,0.57764,0
0.247588,0.257143,0.0237975,0.459627,0
0.26045,0.285714,0.0237975,0.453416,0
0.215434,0.28,0.0168282,0.571428,0
0.234727,0.251429,0.0538534,0.608696,0
0.22508,0.428571,0.0564167,0.596273,0
0.231511,0.422857,0.0677888,0.565217,0
0.212219,0.331429,0.0840476,0.540372,0
0.212219,0.308571,0.0420602,0.627329,0
0.21865,0.222857,0.09243,0.490683,0
0.221865,0.28,0.00841439,0.571428,0
0.234727,0.371429,0.101501,0.571428,0
0.209003,0.325714,0.0905054,0.552795,0
0.22508,0.508571,0.0761242,0.577639,0
0.241158,0.422857,0.0420602,0.565217,0
0.202572,0.548571,0.0336517,0.559006,0
0.209003,0.331429,0.0693331,0.546584,0
0.22508,0.537143,0.0490452,0.57764,0
0.22508,0.537143,0.0452982,0.57764,0
0.22508,0.508571,0.0677888,0.577639,0
0.21865,0.291429,0.0420602,0.627329,0
0.212219,0.291429,0.0612208,0.627329,0
0.196141,0.434286,0.380107,0.546583,0
0.215434,0.537143,0.0490452,0.57764,0
0.22508,0.291429,0.0252408,0.627329,0
0.22508,0.337143,0.093941,0.621118,0
0.244373,0.371429,0.0832048,0.571428,0
0.22508,0.331429,0.0656729,0.515528,0
0.221865,0.28,0.0531932,0.571428,0
0.22508,0.337143,0.0504659,0.621118,0
0.22508,0.428571,0.109496,0.596273,0
0.241158,0.857143,0.0237975,0.509317,0
0.221865,0.548571,0.0718327,0.559006,0
0.215434,0.234286,0.0237975,0.453416,0
0.22508,0.337143,0.0983333,0.621118,0
0.254019,0.422857,0.135273,0.577639,0
0.215434,0.422857,0.0713398,0.565217,0
0.221865,0.222857,0.0266059,0.447205,0
0.228296,0.36,0.0905054,0.490683,0
0.254019,0.342857,0.0356922,0.503105,0
0.234727,0.28,0.0797438,0.608695,0
0.228296,0.554286,0.0303343,0.559006,0
0.234727,0.554286,0.058868,0.559006,0
0.221865,0.251429,0.0266059,0.490683,0
0.221865,0.28,0.0237975,0.608695,0
0.221865,0.337143,0.093941,0.621118,0
0.334405,0.365714,0.436003,0.596273,0
0.231511,0.422857,0.0564167,0.577639,0
0.231511,0.554286,0.0677888,0.559006,0
0.21865,0.222857,0.0237975,0.447205,0
0.231511,0.28,0.00841439,0.608695,0
0.228296,0.428571,0.0237975,0.596273,0
0.21865,0.428571,0.0504659,0.596273,0
0.231511,0.422857,0.0606412,0.565217,0
0.237942,0.434286,0.112658,0.546583,0
0.234727,0.474286,0.0656729,0.546584,0
0.234727,0.497143,0.0612208,0.639751,0
0.22508,0.428571,0.0303343,0.596273,0
0.21865,0.422857,0.146675,0.565217,0
0.205788,0.468571,0,0.565217,0
0.215434,0.32,0.0428927,0.571428,0
0.231511,0.422857,0.0840476,0.577639,0
0.22508,0.445714,0.134495,0.627329,0
0.209003,0.502857,0.0677888,0.57764,0
0.292605,0.234286,0.22772,0.453416,0
0.250804,0.36,0.238706,0.490683,0
0.215434,0.32,0.0237975,0.571428,0
0.212219,0.291429,0,0.627329,0
0.247588,0.428571,0.0832048,0.596273,0
0.212219,0.445714,0.174224,0.627329,0
0.205788,0.257143,0.059465,0.608696,0
0.273312,0.365714,0.110454,0.596273,0
0.228296,0.194286,0,0.434782,0
0.221865,0.342857,0.0908936,0.503105,0
0.221865,0.251429,0.0356922,0.608696,0
0.289389,0.371429,0.229069,0.571428,0
0.22508,0.525714,0.0564167,0.583851,0
0.250804,0.342857,0.0677888,0.521739,0
0.215434,0.342857,0.0612208,0.503105,0
0.221865,0.291429,0.0188143,0.627329,0
0.21865,0.548571,0.0336517,0.559006,0
0.221865,0.251429,0.0957959,0.608696,0
0.221865,0.28,0.0531932,0.608695,0
0.228296,0.365714,0.135532,0.596273,0
0.22508,0.394286,0.0237975,0.652173,0
0.279743,0.565714,0.31414,0.521739,0
0.22508,0.548571,0.0908936,0.509316,0
0.212219,0.188571,0.0531932,0.434782,0
0.247588,0.371429,0.0905054,0.571428,0
0.202572,0.422857,0.0606412,0.577639,0
0.157556,0.422857,0.620871,0.565217,0
0.244373,0.325714,0.116638,0.52795,0
0.234727,0.325714,0.0303343,0.52795,0
0.209003,0.657143,0.203347,0.559006,0
0.21865,0.251429,0.037622,0.608696,0
0.21865,0.365714,0.0237975,0.596273,0
0.350482,0.371429,0.530592,0.571428,0
0.266881,0.24,0.105242,0.565217,0
0.209003,0.337143,0.09243,0.565217,0
0.199357,0.222857,0.195213,0.552795,0
0.199357,0.222857,0.294212,0.552795,0
0.250804,0.468571,0.0428927,0.614907,0
0.257235,0.468571,0.0336517,0.614907,0
0.241158,0.342857,0.0718327,0.521739,0
0.212219,0.337143,0.0420602,0.565217,0
0.212219,0.268571,0.0420602,0.590062,0
0.215434,0.257143,0.0303343,0.608696,0
0.221865,0.365714,0.0188143,0.596273,0
0.205788,0.468571,0,0.565217,0
0.231511,0.28,0.0420602,0.608695,0
0.221865,0.291429,0.0475819,0.627329,0
0.22508,0.291429,0.0266059,0.627329,0
0.228296,0.325714,0.0538534,0.52795,0
0.241158,0.525714,0.165008,0.515528,0
0.302251,0.285714,0.0832048,0.534161,0
0.21865,0.325714,0.0606412,0.52795,0
