aSlopwgs84r.tif,ChinaDemSigned1r.tif,cngdp20101r.tif,dist2highwayr.tif,dist2hsrstationsr.tif,dist2importanttownr.tif,dist2iprimaryr.tif,dist2isecondaryr.tif,dist2prefecture_cityr.tif,dist2provincial_capitalr.tif,dist2railwayr.tif,dist2trunkr.tif,HWSD_China_Geo1r.tif,p0p2010_wgs84r.tif,wc2.0_bio_30s_01r.tif,wc2.0_bio_30s_12r.tif,Type
0.234369,0.0946197,0.00330814,0.338125,0.179932,0.224666,0.138606,0.306643,0.490616,0.296424,0.215465,0.397132,0.881956,0,0.874525,0.335341,0
0.0952055,0.451763,0.00014941,0.144223,0.298161,0.204204,0.329079,0.366646,0.55772,0.797409,0.312226,0.471766,0.892074,0,0.622216,0.335341,0
0.0683908,0.0822511,0.000671485,0.125631,0.0721843,0.0716748,0.224427,0.154954,0.566087,0.361115,0.0569798,0.0928776,0.902192,0,0.890277,0.238956,0
0.128195,0.0949289,0.00347831,0.0554224,0.103913,0.0748327,0.27085,0.275857,0.361259,0.297303,0.0515468,0.31097,0.881956,0,0.882401,0.308233,0
0.0664255,0.0757576,0.00292772,0.366167,0.198825,0.238754,0.0450885,0.265111,0.508154,0.297231,0.240623,0.410655,0.453626,0,0.892178,0.323293,0
0.24203,0.487631,2.37711e-05,0.188966,0.509264,0.471591,0.145298,0.221783,0.151043,0.787337,0.588205,0.0299824,0.905565,0,0.582021,0.323293,0
0.0976963,0.0800866,0.00041985,0.131394,0.273885,0.192665,0.0785781,0.268697,0.743116,0.453523,0.108589,0.276916,0.455312,0,0.878599,0.185743,0
0.156494,0.0822511,0.00186648,0.174965,0.287154,0.0928939,0.0423,0.0310331,0.387999,0.317282,0.157834,0.25275,0.455312,0,0.893536,0.277108,0
0.237233,0.103587,0.000754413,0.326036,0.16872,0.216521,0.189603,0.32473,0.482523,0.295404,0.200912,0.391177,0.453626,0,0.872352,0.340361,0
0.40638,0.162647,0.000187014,0.427459,0.715171,0.812045,0.144956,0.492875,0.537007,0.681657,0.728443,0.331747,0.905565,0,0.806898,0.253012,0
0.36007,0.337353,0.000500283,0.49504,0.807603,0.867015,0.379263,0.159002,0.674298,0.662416,0.782854,0.421281,0.892074,0,0.705595,0.296185,0
0.119729,0.150588,0.00093672,0.192411,0.533349,0.390525,0.467448,0.323123,0.261107,0.819719,0.533018,0.157426,0.0556492,0,0.823465,0.217871,0
0.240462,0.272109,9.81489e-05,0.118037,0.293927,0.173624,0.263014,0.303119,0.484538,0.774048,0.259632,0.408388,0.88027,0,0.791689,0.23996,0
0.0202532,0.0686456,0.00126476,0.146857,0.0389872,0.0486888,0.117319,0.12285,0.599477,0.368075,0.0429515,0.0613659,0.455312,0.0179344,0.894079,0.2249,0
0.0106401,0.0742115,0.00132819,0.164434,0.29596,0.098306,0.00646085,0.0150223,0.393749,0.318196,0.169234,0.245771,0.455312,0,0.892721,0.273092,0
0.380247,0.392703,7.4985e-06,0.15831,0.482617,0.350205,0.359458,0.241702,0.332549,0.837444,0.483159,0.22503,0.0556492,0,0.698805,0.292169,0
0.266105,0.124923,6.37385e-07,0.0620503,0.318433,0.143244,0.173457,0.156922,0.368575,0.736502,0.179368,0.306778,0.0556492,0,0.860673,0.199799,0
0.0219285,0.100804,0.0017852,0.113782,0.20292,0.168384,0.163289,0.0610731,0.53026,0.508875,0.234763,0.421576,0.455312,0,0.87887,0.172691,0
0.105571,0.101422,0.00112252,0.0841817,0.0753563,0.125068,0.593291,0.227571,0.395214,0.293215,0.0414872,0.329814,0.881956,0,0.878599,0.327309,0
0.0800917,0.10637,3.07896e-05,0.13732,0.0861258,0.144961,0.626314,0.261704,0.411506,0.292821,0.0747035,0.340363,0.902192,0,0.86013,0.343374,0
0.033619,0.0921459,0.00211301,0.347488,0.182036,0.226813,0.119274,0.292027,0.496325,0.29543,0.219278,0.401894,0.453626,0,0.884845,0.327309,0
0.34032,0.301175,0.00019991,0.478876,0.90293,0.853637,0.0195852,0.158997,0.805674,0.646819,0.813963,0.514883,0.902192,0,0.735741,0.272088,0
0.0202532,0.0686456,0.00126476,0.144432,0.0383569,0.0483192,0.121681,0.120961,0.600341,0.367642,0.0412378,0.0607615,0.455312,0.0179344,0.894079,0.2249,0
0.333275,0.445887,0.000197168,0.389531,0.670301,0.76651,0.237793,0.626391,0.460443,0.694346,0.713324,0.288774,0.892074,0,0.65535,0.318273,0
0.34891,0.324057,2.37711e-05,0.215126,0.539902,0.595789,0.15972,0.313064,0.19498,0.744986,0.658541,0.134013,0.0539629,0,0.662955,0.293173,0
0.273165,0.476809,2.51964e-07,0.1211,0.306313,0.215595,0.293286,0.308861,0.563559,0.80319,0.332022,0.490212,0.892074,0,0.606735,0.343374,0
0.00841204,0.0708101,0.0149012,0.0383936,0.174625,0.047664,0.185878,0.00101165,0.18761,0.658052,0.0129671,0.133658,0.455312,0.00228819,0.89924,0.166667,0
0.0112854,0.0636982,0.00602566,0.0611756,0.168275,0.0150595,0.075682,0.0689743,0.183047,0.636915,0.0314091,0.122606,0.492411,0.00523603,0.904943,0.167671,0
0.0323359,0.0667903,0.000884079,0.101608,0.0490804,0.0231861,0.0459559,0.0680932,0.675242,0.385394,0.0232176,0.0370442,0.453626,0,0.904671,0.221888,0
0.278537,0.329623,0.000115878,0.129252,0.304217,0.21025,0.310183,0.341372,0.564271,0.799427,0.322901,0.480151,0.892074,0,0.671374,0.306225,0
0.0593143,0.0875077,0.00286187,0.0721979,0.174641,0.141457,0.367606,0.360654,0.482684,0.338826,0.142677,0.182906,0.88027,0,0.89082,0.257028,0
0.204526,0.347248,0.000175551,0.199761,0.525722,0.418504,0.456214,0.235548,0.215911,0.809854,0.567983,0.115036,0.905565,0,0.690657,0.287149,0
0.113937,0.107916,0.000251103,0.0766589,0.245747,0.156319,0.198171,0.143676,0.401379,0.545549,0.208932,0.31001,0.902192,0,0.877512,0.182731,0
0.0735878,0.102968,0.000374488,0.080581,0.240768,0.162415,0.211433,0.165993,0.411118,0.542629,0.210088,0.318468,0.455312,0,0.877512,0.181727,0
0.0691004,0.093692,0.00175841,0.134091,0.212889,0.174745,0.0309669,0.229068,0.599693,0.48969,0.203358,0.403035,0.902192,0.000886415,0.877512,0.178715,0
0.0252244,0.0816327,0.00031695,0.0968709,0.109597,0.0970066,0.308313,0.227781,0.535959,0.351186,0.0805816,0.127865,0.455312,0,0.890005,0.246988,0
0.6279,0.312616,0.000205913,0.483548,0.924394,0.849764,0.0426056,0.105333,0.831634,0.645017,0.804091,0.532842,0.902192,0,0.668387,0.295181,0
0.0252244,0.0940012,0.00175841,0.133444,0.213817,0.175356,0.0252472,0.23323,0.601247,0.489196,0.203177,0.401811,0.902192,0.0804783,0.877512,0.178715,0
0.0399405,0.0754484,0.00167445,0.131928,0.279844,0.114906,0.0827392,0.0568779,0.413349,0.320742,0.203972,0.224912,0.88027,0,0.892993,0.266064,0
0.291007,0.283241,0.000405905,0.206294,0.533847,0.402224,0.451417,0.277377,0.241731,0.817074,0.551234,0.142034,0.0556492,0,0.736556,0.276104,0
0.0383209,0.0711194,0.0013778,0.139039,0.0168243,0.0316,0.0632497,0.0537605,0.626791,0.372311,0.0188812,0.0384419,0.902192,0,0.894079,0.22992,0
0.391883,0.384972,2.37711e-05,0.258704,0.571972,0.645558,0.390644,0.434141,0.263243,0.730581,0.689917,0.202069,0.0539629,0,0.601304,0.321285,0
0.259885,0.387446,0.000104108,0.503172,0.806429,0.863523,0.409164,0.18777,0.665116,0.665622,0.786509,0.412177,0.892074,0,0.659424,0.318273,0
0.0356542,0.0794682,0.00132819,0.158168,0.289194,0.0930524,0.0286979,0.0389322,0.39818,0.315204,0.165936,0.244461,0.455312,0,0.896252,0.272088,0
0.0399405,0.0902907,0.0440331,0.130588,0.217375,0.17772,0.00637294,0.247345,0.606459,0.48748,0.203171,0.39783,0.902192,0.176644,0.876426,0.181727,0
0.0228747,0.0760668,0.00167445,0.124334,0.276331,0.116484,0.10184,0.0697123,0.417848,0.320388,0.206858,0.220929,0.88027,0,0.894351,0.267068,0
0.0237832,0.0689549,0.000828703,0.0278392,0.160402,0.0909224,0.00531079,0.254341,0.791855,0.411943,0.0178218,0.134671,0.453626,0.00525665,0.892178,0.199799,0
0.0265874,0.0655535,0.0820073,0.108989,0.045234,0.0189963,0.0458576,0.0496895,0.676754,0.383308,0.0266365,0.031462,0.902192,0.0100392,0.907116,0.230924,0
0.0723488,0.0918367,0.00155955,0.119387,0.213177,0.175357,0.123982,0.179886,0.578305,0.494878,0.222683,0.42323,0.455312,0,0.876426,0.177711,0
0.00841204,0.0754484,0.000837899,0.132576,0.0119451,0.0275658,0.0520782,0.0397323,0.633466,0.372411,0.0117711,0.0328624,0.902192,0,0.895166,0.22992,0
0.152429,0.0803958,0.00163894,0.115302,0.269227,0.120815,0.126949,0.0885759,0.423084,0.321065,0.214387,0.215922,0.455312,0,0.894894,0.266064,0
0.212023,0.286023,7.4985e-06,0.174806,0.489709,0.354937,0.398756,0.237944,0.326337,0.839034,0.493567,0.223309,0.892074,0,0.74742,0.263052,0
0.0309995,0.0670996,0.000828703,0.0407091,0.136219,0.0744457,0.0105148,0.182941,0.768286,0.405443,0.00405665,0.111619,0.453626,0,0.892178,0.199799,0
0.0191777,0.0729746,0.00376948,0.0606499,0.184901,0.055373,0.159946,0.00972975,0.19914,0.659689,0.0248478,0.144108,0.492411,0,0.898696,0.169679,0
0.00752404,0.0661719,0.264729,0.12942,0.0320311,0.0152128,0.00424863,0.0366575,0.66529,0.379676,0.0170567,0.0232703,0.453626,0.340301,0.907116,0.23996,0
0.0202532,0.067718,0.0044003,0.0177544,0.0726898,0.093648,0.434677,0.210736,0.38533,0.291322,0.0127483,0.326992,0.455312,0,0.896795,0.303213,0
0.0959958,0.101113,0.000159313,0.0881075,0.0660208,0.121366,0.551517,0.199388,0.403216,0.290008,0.0332436,0.337253,0.881956,0,0.882401,0.324297,0
0.00841204,0.0788497,0.00103394,0.154927,0.285478,0.0901584,0.0424863,0.0531671,0.400817,0.313519,0.160602,0.243782,0.455312,0,0.894622,0.276104,0
0.420222,0.554113,0.000107461,0.264256,0.57498,0.643272,0.355918,0.40993,0.254557,0.733475,0.695356,0.199055,0.917369,0,0.475557,0.371486,0
0.108626,0.155226,0.00158139,0.214326,0.541512,0.391391,0.428956,0.312043,0.260519,0.824297,0.539863,0.164241,0.905565,0,0.828897,0.212851,0
0.0933832,0.0831787,0.00059369,0.0186236,0.21419,0.0540545,0.228564,0.072218,0.240484,0.602055,0.146535,0.168227,0.902192,0,0.894351,0.177711,0
0.0537392,0.0865801,0.00232906,0.0313123,0.285365,0.11507,0.119232,0.00143069,0.344787,0.563132,0.218946,0.260071,0.910624,0,0.892993,0.176707,0
0.0537392,0.0856524,0.000555149,0.0415768,0.278727,0.125853,0.146812,0.0434539,0.361456,0.557747,0.218341,0.274663,0.902192,0,0.891363,0.175703,0
0.0945538,0.0847248,0.00128522,0.0445621,0.274855,0.129731,0.138997,0.0588673,0.367501,0.555822,0.218152,0.279944,0.902192,0,0.891635,0.173695,0
0.0406394,0.154298,0.000629868,0.215689,0.545007,0.393828,0.42328,0.302037,0.25635,0.823549,0.543374,0.160748,0.905565,0,0.812873,0.222892,0
0.111955,0.291899,0.0010154,0.0538739,0.354108,0.255752,0.106396,0.0163124,0.550812,0.834788,0.406432,0.421642,0.0556492,0,0.773764,0.252008,0
0.0252244,0.0658627,0.00117936,0.102311,0.0497251,0.0187624,0.0769239,0.039571,0.685013,0.383354,0.0355359,0.0323919,0.453626,0.00416409,0.910103,0.2249,0
0.0554086,0.0776129,0.00450597,0.0384092,0.0660229,0.0997998,0.455263,0.195755,0.392232,0.289929,0.00261177,0.331669,0.881956,0.0200783,0.894351,0.309237,0
0.0860867,0.0841064,0.000214972,0.090744,0.257031,0.15665,0.0773262,0.409313,0.803521,0.436196,0.0885948,0.226581,0.455312,0,0.87887,0.191767,0
0.0265874,0.0667903,0.264729,0.124351,0.035728,0.0133262,0.0205137,0.0293292,0.67196,0.379842,0.0241588,0.0224005,0.453626,0.104082,0.90793,0.240964,0
0.369928,0.317563,0.000361014,0.0848265,0.431259,0.312984,0.298285,0.0617232,0.413083,0.861015,0.453868,0.302233,0.902192,0,0.720804,0.283133,0
0.0428312,0.0881262,0.00325899,0.0263718,0.231476,0.114069,0.0668822,0.0783753,0.251344,0.68757,0.128572,0.197292,0.0505902,0,0.895709,0.175703,0
0.0428312,0.0745207,0.00376948,0.0672106,0.189136,0.0574689,0.162298,0.0192613,0.20395,0.6596,0.0277097,0.148192,0.492411,0,0.898696,0.166667,0
0.0493852,0.0785405,0.00258953,0.0158047,0.272589,0.101179,0.0417362,0.0611192,0.325893,0.569494,0.222094,0.243339,0.910624,0,0.898968,0.167671,0
0.0168212,0.0946197,0.00282667,0.126884,0.0693911,0.135026,0.563929,0.2111,0.418003,0.288287,0.0559491,0.347627,0.881956,0,0.883216,0.329317,0
0.0212743,0.0760668,0.00433996,0.0740044,0.194419,0.065969,0.119132,0.00505826,0.20971,0.663707,0.0436095,0.154453,0.492411,0.010637,0.898153,0.170683,0
0.0237832,0.0884354,0.00296937,0.0866405,0.218939,0.179048,0.142412,0.00500742,0.510477,0.513111,0.241323,0.403794,0.902192,0.0204082,0.882944,0.172691,0
0.0795708,0.0788497,0.00254169,0.161776,0.273407,0.0818445,0.0926272,0.0836465,0.399875,0.310633,0.145848,0.249137,0.88027,0,0.895709,0.281125,0
0.181996,0.125541,0.00264453,0.199154,0.0955441,0.162711,0.526438,0.291463,0.44266,0.287915,0.104726,0.364502,0.881956,0,0.870722,0.339357,0
0.136326,0.517007,0.000151649,0.515818,0.866518,0.849299,0.0996958,0.14047,0.741994,0.658498,0.834317,0.463573,0.902192,0,0.508691,0.353414,0
0.296253,0.399196,0.000894237,0.220183,0.536357,0.423414,0.428367,0.202958,0.20693,0.812459,0.580948,0.115202,0.905565,0,0.657523,0.299197,0
0.0505095,0.0912183,0.00113005,0.0439215,0.268359,0.13831,0.127976,0.0718237,0.383678,0.550701,0.221304,0.293865,0.455312,0,0.889191,0.175703,0
0.0500909,0.0862709,0.000294088,0.140476,0.263156,0.206,0.160905,0.264547,0.706599,0.460161,0.150675,0.311454,0.902192,0,0.875068,0.187751,0
0.158481,0.302103,0.000154986,0.0545544,0.364741,0.263633,0.0939574,0.0221757,0.533038,0.839552,0.417739,0.407153,0.910624,0,0.773764,0.254016,0
0.113878,0.132962,0.000152108,0.061427,0.322693,0.157882,0.151009,0.189486,0.406311,0.744137,0.215203,0.338625,0.88027,0,0.852526,0.205823,0
0,0.0609153,0.00102632,0.0648171,0.183878,0.0267269,0.0903271,0.114598,0.201513,0.629491,0.0536049,0.137009,0.249578,8.24572e-05,0.906572,0.164659,0
0.0286328,0.0664811,0.00117936,0.108693,0.0469765,0.016075,0.0706155,0.0286317,0.684693,0.381927,0.0363425,0.0287759,0.453626,0.000103072,0.910103,0.2249,0
0.029363,0.0661719,0.00075298,0.111087,0.045572,0.0154348,0.0670843,0.0279809,0.683272,0.381617,0.035032,0.0277128,0.453626,0.183137,0.910103,0.2249,0
0.0265874,0.155226,0.00158139,0.223139,0.542989,0.392301,0.409631,0.30673,0.259619,0.825894,0.543342,0.166292,0.905565,0,0.828897,0.212851,0
0.344413,0.314471,0.000960336,0.10443,0.311701,0.199532,0.19073,0.433396,0.53394,0.785262,0.305341,0.44999,0.892074,0,0.713742,0.299197,0
0.0771815,0.0794682,0.00277848,0.0133041,0.215067,0.049906,0.21216,0.0508047,0.241098,0.602962,0.143655,0.168596,0.902192,0,0.899511,0.170683,0
0.0464536,0.0810142,0.00260692,0.00133787,0.225335,0.0546096,0.206324,0.10011,0.25356,0.597223,0.162967,0.179457,0.902192,0,0.89245,0.176707,0
0.0952055,0.0952381,0.000323636,0.0819029,0.23423,0.186087,0.222153,0.124126,0.458314,0.528022,0.230672,0.35862,0.902192,0,0.882129,0.166667,0
0.0323359,0.0930736,0.000223037,0.128838,0.250331,0.198374,0.163023,0.265546,0.67742,0.467463,0.170941,0.33753,0.902192,0,0.871809,0.185743,0
0.0340358,0.0670996,0.00075298,0.111885,0.0455837,0.0148004,0.063809,0.0237792,0.684294,0.381256,0.0363988,0.0270339,0.453626,0.183137,0.909017,0.233936,0
0.0188055,0.0803958,0.0154514,0.0489536,0.212659,0.0893025,0.0190004,0.037751,0.230063,0.674558,0.0864259,0.17524,0.0505902,0.0268811,0.900054,0.174699,0
0.0530828,0.0698825,0.000746788,0.0887899,0.0710606,0.0700824,0.150456,0.1125,0.578172,0.354853,0.0375779,0.0901037,0.455312,0,0.896524,0.22992,0
0.447332,0.431045,0.00119255,0.504527,0.789149,0.860347,0.486451,0.286864,0.625321,0.674627,0.783865,0.379355,0.892074,0,0.637968,0.331325,0
0.196975,0.3624,0.00113609,0.0853501,0.312759,0.190056,0.164891,0.369917,0.508139,0.776321,0.289012,0.427427,0.88027,0,0.724063,0.296185,0
0.0904628,0.0717378,0.00406716,0.376599,0.179917,0.228038,0.096446,0.239076,0.515064,0.289137,0.220468,0.418443,0.453626,0,0.892178,0.327309,0
0.292079,0.241497,0.000433242,0.473476,0.742362,0.827729,0.266627,0.458907,0.552357,0.685082,0.758303,0.330638,0.905565,0,0.787072,0.269076,0
0.0212743,0.0717378,0.00277848,0.00581454,0.21982,0.0487299,0.195212,0.0570126,0.246592,0.601155,0.149833,0.173263,0.902192,0,0.901141,0.168675,0
0.0879902,0.080705,0.00272148,0,0.224617,0.0508335,0.191262,0.0808119,0.252402,0.598477,0.158735,0.178309,0.902192,0,0.898968,0.173695,0
0.0439657,0.0859617,0.00199,0.00822301,0.232751,0.0558165,0.195587,0.122289,0.262236,0.594067,0.173723,0.186916,0.910624,0,0.899511,0.170683,0
0.0191777,0.0745207,0.0783186,0.112186,0.00997617,0.0286857,0.0987521,0.0351176,0.634067,0.367696,0.00825913,0.032779,0.902192,0,0.893808,0.236948,0
0.0265874,0.0745207,0.00738713,0.0546473,0.204456,0.0751055,0.0946334,0.0150223,0.220982,0.666713,0.0589849,0.164977,0.492411,0,0.900326,0.167671,0
0.030309,0.0912183,0.00312634,0.070737,0.228426,0.185207,0.132952,0.0451575,0.49616,0.516713,0.244512,0.391083,0.902192,0,0.883216,0.176707,0
0.0212743,0.0670996,0.258988,0.111516,0.0385389,0.00964969,0.0490436,0.00858415,0.680082,0.378573,0.0338725,0.0194698,0.902192,0.562296,0.909832,0.24498,0
0.379247,0.188002,0.000529435,0.0688217,0.318836,0.172221,0.168883,0.253378,0.452892,0.757719,0.252011,0.379055,0.88027,0,0.80201,0.238956,0
0.0372017,0.0751392,0.00738713,0.05328,0.20517,0.0748995,0.100642,0.018599,0.221813,0.666278,0.0581118,0.165533,0.492411,0,0.900326,0.167671,0
0.0118957,0.0732839,0.00272148,0.000445955,0.224356,0.0487346,0.183753,0.0701075,0.251912,0.59917,0.156522,0.177814,0.902192,0,0.898968,0.173695,0
0.173093,0.0924552,0.00031595,0.131885,0.296587,0.18547,0.0245218,0.339213,0.759134,0.445798,0.126089,0.266858,0.902192,0,0.875883,0.189759,0
0.0346517,0.103278,0.000162184,0.121258,0.276108,0.169451,0.0688438,0.38349,0.784719,0.439406,0.110204,0.244468,0.902192,0,0.873981,0.193775,0
0.141395,0.0800866,0.000186795,0.0767678,0.0872465,0.0808682,0.185704,0.146653,0.567132,0.350303,0.0469265,0.105081,0.455312,0,0.89245,0.245984,0
0.203772,0.386518,0.000446739,0.52781,0.88699,0.841952,0.0423267,0.169035,0.76277,0.658553,0.850967,0.47556,0.88027,0,0.654264,0.308233,0
0.436811,0.323129,0.000183924,0.418431,0.658448,0.740281,0.461501,0.597279,0.404067,0.70909,0.732053,0.249227,0.905565,0,0.695817,0.293173,0
0.114944,0.11039,0.00112799,0.0342022,0.335342,0.159381,0.0864533,0.213667,0.391199,0.736677,0.208955,0.324529,0.88027,0,0.867735,0.197791,0
0.0489568,0.0698825,0.000828703,0.0760808,0.0705858,0.0286312,0.0244296,0.0128762,0.711884,0.385706,0.0180784,0.0475785,0.902192,0,0.897882,0.209839,0
0.0188055,0.0658627,0.258988,0.109612,0.0422826,0.0105416,0.0375529,0.00500742,0.684776,0.378918,0.034304,0.0215791,0.902192,0.332818,0.907387,0.258032,0
0.117622,0.376623,0.000521892,0.51906,0.944779,0.836347,0.124168,0.136198,0.838357,0.649899,0.818074,0.534294,0.892074,0,0.617056,0.313253,0
0.531875,0.41342,0.000259696,0.519111,0.92094,0.83817,0.086061,0.180954,0.809572,0.65342,0.833873,0.509899,0.892074,0,0.657251,0.309237,0
0.530073,0.396104,0.000364382,0.380651,0.637434,0.715675,0.605281,0.544552,0.36278,0.716187,0.726991,0.234267,0.905565,0,0.63308,0.323293,0
0.0240784,0.0773036,0.00739368,0.00535146,0.251771,0.128875,0.0398132,0.0117978,0.274449,0.692602,0.14908,0.21773,0.455312,0.00478252,0.901955,0.171687,0
0.0573954,0.0757576,0.00286187,0.0611544,0.227201,0.146159,0.282354,0.220243,0.463017,0.323015,0.176952,0.182205,0.892074,0,0.894894,0.268072,0
0.0135627,0.0871985,0.00450597,0.0587985,0.053264,0.103091,0.448713,0.158557,0.407054,0.285758,0,0.343601,0.453626,0.031375,0.889734,0.318273,0
0.331996,0.391466,2.37711e-05,0.257432,0.562391,0.603831,0.0818688,0.255884,0.183199,0.75067,0.68608,0.148527,0.887015,0,0.59044,0.318273,0
0.142793,0.415275,7.4985e-06,0.204357,0.501629,0.362844,0.348583,0.233625,0.317209,0.842419,0.51176,0.222562,0.902192,0,0.682509,0.303213,0
0.0135627,0.0739023,0.00336699,0.0482704,0.216123,0.153514,0.312281,0.252249,0.471478,0.324518,0.164556,0.17623,0.455312,0.00131932,0.898696,0.262048,0
0,0.0609153,0.00109511,0.0511684,0.193006,0.0323708,0.0524774,0.142872,0.211689,0.62868,0.0513305,0.14591,0.455312,0,0.907387,0.168675,0
0.0489568,0.076376,0.00452154,0.0217469,0.0772671,0.0723152,0.310793,0.189363,0.39422,0.286955,0.0510799,0.33805,0.455312,0,0.884302,0.312249,0
0.10806,0.0899814,0.00172745,0.0622583,0.238086,0.191348,0.156249,0.0990411,0.479819,0.521161,0.246125,0.376672,0.902192,0,0.883487,0.175703,0
0.0252244,0.0667903,0.0468848,0.102715,0.0520625,0.0155485,0.0258434,0.00143069,0.695884,0.380301,0.02529,0.0292609,0.902192,0,0.904671,0.233936,0
0.0735878,0.0794682,0.0228153,0.115608,0.296689,0.0960882,0.0131382,0.0956158,0.423818,0.310404,0.169745,0.223275,0.88027,0,0.896795,0.2751,0
0.0493852,0.0735931,0.0228153,0.117577,0.294556,0.0946477,0.00382966,0.0948366,0.42288,0.310064,0.16721,0.22469,0.88027,0.0128427,0.896795,0.2751,0
0.28326,0.110699,0.00201944,0.0302856,0.0805794,0.0691375,0.290235,0.19033,0.393712,0.286995,0.0566315,0.338176,0.455312,0,0.884302,0.312249,0
0.10806,0.12585,0.00112799,0.0272179,0.339157,0.162112,0.0712912,0.225635,0.393631,0.736101,0.21324,0.326271,0.88027,0,0.851168,0.213855,0
0.540521,0.355906,0.000286861,0.487615,0.748066,0.829213,0.293778,0.468137,0.550814,0.687599,0.767622,0.325665,0.905565,0,0.72705,0.296185,0
0.189471,0.143785,0.00230567,0.0053885,0.389141,0.281137,0.00671767,0.00544791,0.500522,0.847145,0.444217,0.382443,0.0556492,0,0.840847,0.207831,0
0.0663204,0.0732839,0.0215876,0.0509093,0.203347,0.0631369,0.196777,0.05565,0.220182,0.657874,0.0319621,0.161531,0.492411,0,0.898696,0.165663,0
0.0340358,0.0621521,0.00109511,0.0476171,0.196415,0.0350016,0.0533304,0.152505,0.215707,0.627073,0.0558859,0.149089,1,0,0.907387,0.172691,0
0.153457,0.0825603,0.000238034,0.10047,0.251247,0.152145,0.147426,0.451703,0.814121,0.43101,0.100164,0.220268,0.902192,0.00997732,0.878327,0.192771,0
0.101345,0.0819419,0.00450597,0.379062,0.176367,0.226642,0.110464,0.219975,0.521974,0.285817,0.215935,0.424838,0.453626,0,0.892993,0.326305,0
0.0386867,0.0649351,0.0811937,0.0982449,0.049657,0.0132721,0.0164891,0.00718913,0.6949,0.378906,0.0239888,0.0261518,0.902192,0.103628,0.904943,0.257028,0
0.13311,0.0831787,0.000661554,0.0357015,0.142774,0.118586,0.349351,0.300715,0.527995,0.336931,0.0942577,0.155061,0.455312,0,0.890277,0.251004,0
0.339552,0.738404,2.47202e-05,0.538641,0.973389,0.830548,0.209458,0.169205,0.813497,0.647338,0.805022,0.565902,0.919056,0,0.243074,0.398594,0
0.0758202,0.19666,0.000159978,0.0694001,0.4231,0.306191,0.18635,0.00729512,0.440671,0.865086,0.460963,0.33159,0.902192,0,0.794948,0.236948,0
0.00841204,0.0803958,0.000885179,0.00668933,0.277209,0.150434,0.0576018,0.0690781,0.303463,0.701876,0.166984,0.244137,0.0505902,0,0.896795,0.172691,0
0.030309,0.0717378,0.00277848,0.0125582,0.229246,0.0429688,0.150219,0.0599057,0.257122,0.598791,0.158655,0.182093,0.902192,0,0.901955,0.168675,0
